"platform","review_id","author","country","title","body","rating","date_posted","experience","verified","language","reply","url","platform_category","ai_signals","ai_related"
"fatllama","62ed3d134c35e69ec5249684","Daniel","GB","Amazing platform for rentals","Amazing platform for rentals. Great response rate from the team members and users. Recommended",5,"2022-08-05",NA,"false","en","","https://www.trustpilot.com/reviews/62ed3d134c35e69ec5249684","rental","",FALSE
"fatllama","62ea6da34c35e69ec52224cd","Christopher Tsui","GB","Trash app","Trash app, awful verification process which included one of FL's employees adding me on facebook. Unreasonable fees. Very hard to unsubscribe from their emails for some reason. Avoid",1,"2022-08-03",NA,"false","en","Hi Christopher,

Thank you for taking the time to leave this review, we're sorry that on this occasion you've had a negative experience with us. We do sometimes require further verification for items of a higher value. Our verification system is what makes Fat Llama unique, and its what we use to protect our owners on the site. If you would like some more help on how to verify then please feel free to email resolutions@fatllama.com and we will be able to discuss your account further.

In regards to unsubscribing from emails, you can click on the ""unsubscribe"" in the header of any of our emails to do this.

Best regards,

Fat Llama","https://www.trustpilot.com/reviews/62ea6da34c35e69ec52224cd","rental","",FALSE
"fatllama","62e9432d4c35e69ec521386e","Rachel","ZA","Great experience renting a stroller on…","Great experience renting a stroller on holiday!

I was so glad to discover Fat Llama while traveling. My plans to borrow a stroller from a friend fell through, and I was looking all over for baby equipment hire options. Most places required booking weeks in advance; I needed something the next day. Fat Llama was super easy to use and the people I interacted with were very helpful and responsive.",5,"2022-08-02",NA,"false","en","","https://www.trustpilot.com/reviews/62e9432d4c35e69ec521386e","rental","",FALSE
"fatllama","62e896904c35e69ec52090f3","Mike","US","While the FatLlama app is kinda easy..","While the FatLlama app is kinda easy to use, it doesn't seem to get a lot of active users and they charge 25% fees to item owners and then have a complicated owners insurance process. Not my favorite and needs improvement before hosting more items for rent.",3,"2022-08-02",NA,"false","en","Hi Mike,

Thank you for taking the time to leave a review.

We're sorry that you feel the fees we charge are high. As we do not take any deposits from our users our fees ensure: the smooth running of the platform, our verification process to keep our marketplace safe, as well as the support we provide in our customer service, resolutions and security teams and for us to protect our Owners with our insurance backed guarantee. We hope you still would choose to us the platform to earn money from renting out your items.

Best regards,

Fat Llama","https://www.trustpilot.com/reviews/62e896904c35e69ec52090f3","rental","",FALSE
"fatllama","62e3d2724c35e69ec51d6b2f","Ian Cummins","GB","Such a great app for equipment!","Such a great app for equipment. I can get last minute rentals of pretty niche items at the click of a button. Easy, fast and convenient! I love it",5,"2022-07-29",NA,"false","en","","https://www.trustpilot.com/reviews/62e3d2724c35e69ec51d6b2f","rental","",FALSE
"fatllama","62e2d0098000af4a884de643","Ollie","GB","Great experience using Fat Llama","Great experience using Fat Llama. I hired a projector, it was in great condition and worked perfectly. Price was reasonable considering I had it a whole weekend. The lender (Mark) was really friendly and went out of his way to ensure pick-up and drop-off was as easy as possible for me. I will be using this platform again next time I need to hire something!",5,"2022-07-28",NA,"false","en","","https://www.trustpilot.com/reviews/62e2d0098000af4a884de643","rental","",FALSE
"fatllama","62e1b2438000af4a884d0116","Carly Hook","GB","What a neat website!","What a neat website! Got some great items, affordable at short notice. Very happy, will defo hire again form Fat Llama.",5,"2022-07-27",NA,"false","en","","https://www.trustpilot.com/reviews/62e1b2438000af4a884d0116","rental","",FALSE
"fatllama","62dfdbeb4c35e69ec51a2987","Werner Vivier","GB","Great platform for easy renting","Very simple using the platform. Was able to rent and rent out easily.",5,"2022-07-26",NA,"false","en","","https://www.trustpilot.com/reviews/62dfdbeb4c35e69ec51a2987","rental","",FALSE
"fatllama","62d5d3ad4c35e69ec512f5b9","Lulu Vanessa A","GB","The fees are so high","The process is smooth, but the fees are so extortionate it can put people off renting and also by the end the earnings are almost so piddly it’s not worth the time.",2,"2022-07-18",NA,"false","en","Hi Tyler Thank you for taking the time to leave this review.

We're sorry that you feel the fees we charge are high. As we do not take any deposits from our users our fees ensure: the smooth running of the platform, our verification process to keep our marketplace safe, as well as the support we provide in our customer service, resolutions and security teams and for us to protect our Owners with our insurance backed guarantee. We hope you still would choose to us the platform to save money on renting items.

Best regards,

Fat Llama","https://www.trustpilot.com/reviews/62d5d3ad4c35e69ec512f5b9","rental","",FALSE
"fatllama","62d1838e4c35e69ec51027ec","Rob Webbon","GB","Very good rental experience","Very good rental experience.  I'll definitely use Fat Llama more to rent instead of buy.  Better for the wallet, better for the world",5,"2022-07-15",NA,"false","en","","https://www.trustpilot.com/reviews/62d1838e4c35e69ec51027ec","rental","",FALSE
"fatllama","62c88ded0c20b4453c341b35","Daniele Paduano","GB","Good way to make extra cash","Good way to make extra cash",5,"2022-07-08",NA,"false","en","","https://www.trustpilot.com/reviews/62c88ded0c20b4453c341b35","rental","",FALSE
"fatllama","62c6fe0fe77911f2449d5056","Ross Goatman","GB","A gap in the market filled","Fat Llama fills an incredibly helpful gap in the market for creatives, which is solving the problem of justifying paying full price for a product that you may only require for brief, individual projects, and allowing you to rent said items instead for the required time periods. Great experiences so far!",5,"2022-07-07",NA,"false","en","","https://www.trustpilot.com/reviews/62c6fe0fe77911f2449d5056","rental","",FALSE
"fatllama","62c483a7853b02c06c985773","Miko Sygnarowicz","GB","Great experience so far","Great experience so far, I have been renting cameras and lens few times and always it was very good experience!",5,"2022-07-05",NA,"false","en","","https://www.trustpilot.com/reviews/62c483a7853b02c06c985773","rental","",FALSE
"fatllama","62c47b7a853b02c06c984dd9","Daniel G","GB","Incredibly handy service","Really handy for renting camera equipment. Was able to rent a gimbal for a day with no issues and for a good price.",5,"2022-07-05",NA,"false","en","","https://www.trustpilot.com/reviews/62c47b7a853b02c06c984dd9","rental","",FALSE
"fatllama","62c44fa5853b02c06c9814e1","Cris","GB","Great alternative to buying tools for one use","It's a great service if you need a tool for a very specific project. Instead of buying something and then never using it again, you can just rent it without worrying about storage",5,"2022-07-05",NA,"false","en","","https://www.trustpilot.com/reviews/62c44fa5853b02c06c9814e1","rental","",FALSE
"fatllama","62c43a44ba5bb6ef042c4b15","Robert McIntosh","GB","Great to find a way to share tools with…","Great to find a way to share tools with neighbours. I recently borrowed a projector for a party, and it was a fraction of a 'professional' rental, and from someone local. Thinking of signing up as a lender too. Great idea and good value.",5,"2022-07-05",NA,"false","en","","https://www.trustpilot.com/reviews/62c43a44ba5bb6ef042c4b15","rental","",FALSE
"fatllama","62c32e86853b02c06c97394a","Tyler Haughton","GB","Great concept ridiculous fees","Really convenient service but the fees are extortionate given they only act as a middle man between you and the person renting out kit - with no further benefits",3,"2022-07-04",NA,"false","en","Hi Tyler Thank you for taking the time to leave this review.

We're sorry that you feel the fees we charge are high. As we do not take any deposits from our users, our fees ensure the smooth running of the platform, our verification process to keep our marketplace safe, as well as the support we provide in our customer service, resolutions and security teams and for us to protect our Owners with our Owner backed guarantee. We hope you still would choose to us the platform to save money on renting items.

Best regards,

Fat Llama","https://www.trustpilot.com/reviews/62c32e86853b02c06c97394a","rental","",FALSE
"fatllama","62c2c0df853b02c06c96adda","Philip Chadwick","GB","Excellent site for person to person rentals","Excellent site and saved me loads of money compared to renting from a high street retailer. Verification was very smooth, simple and fast, which is encouraging before one has to part way with their hard earned cash.",5,"2022-07-04",NA,"false","en","","https://www.trustpilot.com/reviews/62c2c0df853b02c06c96adda","rental","",FALSE
"fatllama","62c18133853b02c06c95e84f","Scott Gouldsbrough","GB","So far so good lending out my camera…","So far so good lending out my camera equipment, it seems like a good system, I hope to carry on using the service",5,"2022-07-03",NA,"false","en","","https://www.trustpilot.com/reviews/62c18133853b02c06c95e84f","rental","",FALSE
"fatllama","62bee6a2ba5bb6ef0428a916","Harry","GB","Excellent service & great signup promo","Excellent service, easy to use. £20 off your first rental",5,"2022-07-01",NA,"false","en","","https://www.trustpilot.com/reviews/62bee6a2ba5bb6ef0428a916","rental","",FALSE
